Município;Total;UF;Data
TAMANDARE;3;PE;07/03/2021
TAQUARITINGA DO NORTE;3;PE;07/03/2021
TEREZINHA;3;PE;07/03/2021
TERRA NOVA;3;PE;07/03/2021
TIMBAUBA;18;PE;07/03/2021
TRACUNHAEM;3;PE;07/03/2021
TRINDADE;1;PE;07/03/2021
TRIUNFO;2;PE;07/03/2021
TUPARETAMA;2;PE;07/03/2021
VENTUROSA;7;PE;07/03/2021
VERDEJANTE;1;PE;07/03/2021
VERTENTE DO LERIO;1;PE;07/03/2021
VICENCIA;5;PE;07/03/2021
VITORIA DE SANTO ANTAO;77;PE;07/03/2021
XEXEU;1;PE;07/03/2021
ABAIRA;2;BA;08/03/2021
ABARE;2;BA;08/03/2021
ACAJUTIBA;4;BA;08/03/2021
ADUSTINA;2;BA;08/03/2021
AGUA FRIA;1;BA;08/03/2021
AIQUARA;1;BA;08/03/2021
ALAGOINHAS;343;BA;08/03/2021
ALCOBACA;11;BA;08/03/2021
ALMADINA;5;BA;08/03/2021
AMARGOSA;23;BA;08/03/2021
AMELIA RODRIGUES;15;BA;08/03/2021
AMERICA DOURADA;3;BA;08/03/2021
ANAGE;1;BA;08/03/2021
ANDARAI;4;BA;08/03/2021
ANDORINHA;10;BA;08/03/2021
ANGICAL;9;BA;08/03/2021
ANGUERA;6;BA;08/03/2021
ANTAS;7;BA;08/03/2021
ANTONIO CARDOSO;1;BA;08/03/2021
ANTONIO GONCALVES;5;BA;08/03/2021
APORA;3;BA;08/03/2021
APUAREMA;10;BA;08/03/2021
ARACAS;8;BA;08/03/2021
ARACATU;6;BA;08/03/2021
ARACI;12;BA;08/03/2021
ARAMARI;11;BA;08/03/2021
ARATUIPE;8;BA;08/03/2021
AURELINO LEAL;11;BA;08/03/2021
BAIANOPOLIS;10;BA;08/03/2021
BAIXA GRANDE;27;BA;08/03/2021
BANZAE;2;BA;08/03/2021
BARRA;18;BA;08/03/2021
BARRA DA ESTIVA;46;BA;08/03/2021
BARRA DO CHOCA;15;BA;08/03/2021
BARRA DO MENDES;5;BA;08/03/2021
BARRA DO ROCHA;7;BA;08/03/2021
BARREIRAS;247;BA;08/03/2021
BARRO ALTO;2;BA;08/03/2021
BARRO PRETO;9;BA;08/03/2021
BARROCAS;15;BA;08/03/2021
BELMONTE;17;BA;08/03/2021
BELO CAMPO;3;BA;08/03/2021
BIRITINGA;5;BA;08/03/2021
BOA NOVA;6;BA;08/03/2021
BOM JESUS DA LAPA;85;BA;08/03/2021
BOM JESUS DA SERRA;2;BA;08/03/2021
BONITO;5;BA;08/03/2021
BOQUIRA;10;BA;08/03/2021
BOTUPORA;4;BA;08/03/2021
BREJOES;5;BA;08/03/2021
BREJOLANDIA;2;BA;08/03/2021
BROTAS DE MACAUBAS;4;BA;08/03/2021
BRUMADO;80;BA;08/03/2021
BUERAREMA;16;BA;08/03/2021
BURITIRAMA;5;BA;08/03/2021
CAATIBA;8;BA;08/03/2021
CABACEIRAS DO PARAGUACU;4;BA;08/03/2021
CACHOEIRA;31;BA;08/03/2021
CACULE;8;BA;08/03/2021
CAEM;5;BA;08/03/2021
CAETITE;36;BA;08/03/2021
CAFARNAUM;6;BA;08/03/2021
CAIRU;6;BA;08/03/2021
CALDEIRAO GRANDE;3;BA;08/03/2021
CAMACAN;13;BA;08/03/2021
CAMACARI;609;BA;08/03/2021
CAMAMU;23;BA;08/03/2021
CAMPO ALEGRE DE LOURDES;5;BA;08/03/2021
CAMPO FORMOSO;52;BA;08/03/2021
CANAPOLIS;3;BA;08/03/2021
CANARANA;9;BA;08/03/2021
CANAVIEIRAS;22;BA;08/03/2021
CANDEIAS;186;BA;08/03/2021
CANDIBA;1;BA;08/03/2021
CANDIDO SALES;9;BA;08/03/2021
CANSANCAO;3;BA;08/03/2021
CANUDOS;10;BA;08/03/2021
CAPELA DO ALTO ALEGRE;2;BA;08/03/2021
CAPIM GROSSO;33;BA;08/03/2021
CARAVELAS;35;BA;08/03/2021
CARDEAL DA SILVA;6;BA;08/03/2021
CASA NOVA;26;BA;08/03/2021
CASTRO ALVES;20;BA;08/03/2021
CATOLANDIA;1;BA;08/03/2021
CATU;109;BA;08/03/2021
CATURAMA;1;BA;08/03/2021
CENTRAL;8;BA;08/03/2021
CHORROCHO;3;BA;08/03/2021
CICERO DANTAS;11;BA;08/03/2021
CIPO;12;BA;08/03/2021
COARACI;9;BA;08/03/2021
COCOS;7;BA;08/03/2021
CONCEICAO DA FEIRA;14;BA;08/03/2021
CONCEICAO DO ALMEIDA;5;BA;08/03/2021
CONCEICAO DO COITE;39;BA;08/03/2021
CONCEICAO DO JACUIPE;44;BA;08/03/2021
CONDE;15;BA;08/03/2021
CONDEUBA;6;BA;08/03/2021
CONTENDAS DO SINCORA;3;BA;08/03/2021
CORACAO DE MARIA;9;BA;08/03/2021
CORDEIROS;4;BA;08/03/2021
CORIBE;3;BA;08/03/2021
CORONEL JOAO SA;9;BA;08/03/2021
CORRENTINA;54;BA;08/03/2021
CRAVOLANDIA;10;BA;08/03/2021
CRISOPOLIS;8;BA;08/03/2021
CRISTOPOLIS;11;BA;08/03/2021
CRUZ DAS ALMAS;65;BA;08/03/2021
CURACA;14;BA;08/03/2021
DARIO MEIRA;3;BA;08/03/2021
DIAS D'AVILA;148;BA;08/03/2021
DOM BASILIO;3;BA;08/03/2021
DOM MACEDO COSTA;1;BA;08/03/2021
ENCRUZILHADA;11;BA;08/03/2021
ENTRE RIOS;47;BA;08/03/2021
ERICO CARDOSO;3;BA;08/03/2021
ESPLANADA;18;BA;08/03/2021
EUCLIDES DA CUNHA;20;BA;08/03/2021
EUNAPOLIS;167;BA;08/03/2021
FATIMA;2;BA;08/03/2021
FEIRA DA MATA;1;BA;08/03/2021
FEIRA DE SANTANA;885;BA;08/03/2021
FILADELFIA;6;BA;08/03/2021
FIRMINO ALVES;1;BA;08/03/2021
FLORESTA AZUL;4;BA;08/03/2021
FORMOSA DO RIO PRETO;26;BA;08/03/2021
GANDU;16;BA;08/03/2021
GAVIAO;1;BA;08/03/2021
GENTIO DO OURO;3;BA;08/03/2021
GLORIA;1;BA;08/03/2021
GONGOGI;9;BA;08/03/2021
GOVERNADOR MANGABEIRA;18;BA;08/03/2021
GUAJERU;5;BA;08/03/2021
GUANAMBI;75;BA;08/03/2021
GUARATINGA;16;BA;08/03/2021
HELIOPOLIS;6;BA;08/03/2021
IACU;16;BA;08/03/2021
IBIASSUCE;6;BA;08/03/2021
IBICARAI;14;BA;08/03/2021
IBICOARA;12;BA;08/03/2021
IBICUI;3;BA;08/03/2021
IBIPEBA;6;BA;08/03/2021
IBIPITANGA;1;BA;08/03/2021
IBIQUERA;2;BA;08/03/2021
IBIRAPITANGA;14;BA;08/03/2021
IBIRAPUA;7;BA;08/03/2021
IBIRATAIA;13;BA;08/03/2021
IBITIARA;4;BA;08/03/2021
IBITITA;8;BA;08/03/2021
IBOTIRAMA;38;BA;08/03/2021
ICHU;4;BA;08/03/2021
IGAPORA;11;BA;08/03/2021
IGRAPIUNA;2;BA;08/03/2021
IGUAI;12;BA;08/03/2021
ILHEUS;301;BA;08/03/2021
INHAMBUPE;6;BA;08/03/2021
IPECAETA;2;BA;08/03/2021
IPIAU;65;BA;08/03/2021
IPIRA;33;BA;08/03/2021
IPUPIARA;14;BA;08/03/2021
IRAMAIA;5;BA;08/03/2021
IRAQUARA;9;BA;08/03/2021
IRARA;20;BA;08/03/2021
IRECE;84;BA;08/03/2021
ITABELA;34;BA;08/03/2021
ITABERABA;48;BA;08/03/2021
ITABUNA;308;BA;08/03/2021
ITACARE;13;BA;08/03/2021
ITAETE;11;BA;08/03/2021
ITAGI;11;BA;08/03/2021
ITAGIBA;15;BA;08/03/2021
ITAGIMIRIM;12;BA;08/03/2021
ITAJU DO COLONIA;2;BA;08/03/2021
ITAJUIPE;18;BA;08/03/2021
ITAMARAJU;43;BA;08/03/2021
ITAMARI;16;BA;08/03/2021
ITAMBE;25;BA;08/03/2021
ITANAGRA;7;BA;08/03/2021
ITAPARICA;20;BA;08/03/2021
ITAPE;10;BA;08/03/2021
ITAPEBI;9;BA;08/03/2021
ITAPETINGA;52;BA;08/03/2021
ITAPICURU;10;BA;08/03/2021
ITAPITANGA;2;BA;08/03/2021
ITAQUARA;2;BA;08/03/2021
ITARANTIM;8;BA;08/03/2021
ITATIM;1;BA;08/03/2021
ITIRUCU;4;BA;08/03/2021
ITIUBA;7;BA;08/03/2021
ITORORO;8;BA;08/03/2021
ITUACU;4;BA;08/03/2021
ITUBERA;19;BA;08/03/2021
IUIU;3;BA;08/03/2021
JABORANDI;13;BA;08/03/2021
JACARACI;2;BA;08/03/2021
JACOBINA;132;BA;08/03/2021
JAGUAQUARA;24;BA;08/03/2021
JAGUARARI;69;BA;08/03/2021
JAGUARIPE;3;BA;08/03/2021
JANDAIRA;1;BA;08/03/2021
JEQUIE;265;BA;08/03/2021
JEREMOABO;39;BA;08/03/2021
JIQUIRICA;7;BA;08/03/2021
JITAUNA;6;BA;08/03/2021
JOAO DOURADO;4;BA;08/03/2021
JUAZEIRO;289;BA;08/03/2021
JUCURUCU;3;BA;08/03/2021
JUSSARA;2;BA;08/03/2021
JUSSARI;1;BA;08/03/2021
JUSSIAPE;1;BA;08/03/2021
LAFAIETE COUTINHO;3;BA;08/03/2021
LAGEDO DO TABOCAL;4;BA;08/03/2021
LAGOA REAL;1;BA;08/03/2021
LAJE;8;BA;08/03/2021
LAJEDAO;4;BA;08/03/2021
LAPAO;8;BA;08/03/2021
LAURO DE FREITAS;430;BA;08/03/2021
LENCOIS;5;BA;08/03/2021
LICINIO DE ALMEIDA;3;BA;08/03/2021
LIVRAMENTO DE NOSSA SENHORA;38;BA;08/03/2021
LUIS EDUARDO MAGALHAES;123;BA;08/03/2021
MACAJUBA;4;BA;08/03/2021
MACARANI;8;BA;08/03/2021
MACAUBAS;8;BA;08/03/2021
MACURURE;5;BA;08/03/2021
MADRE DE DEUS;62;BA;08/03/2021
MAIQUINIQUE;2;BA;08/03/2021
MAIRI;3;BA;08/03/2021
MALHADA;1;BA;08/03/2021
MALHADA DE PEDRAS;1;BA;08/03/2021
MANOEL VITORINO;10;BA;08/03/2021
MANSIDAO;3;BA;08/03/2021
MARACAS;45;BA;08/03/2021
MARAGOGIPE;28;BA;08/03/2021
MARAU;4;BA;08/03/2021
MARCIONILIO SOUZA;1;BA;08/03/2021
MASCOTE;5;BA;08/03/2021
MATA DE SAO JOAO;68;BA;08/03/2021
MATINA;2;BA;08/03/2021
MEDEIROS NETO;37;BA;08/03/2021
MIGUEL CALMON;10;BA;08/03/2021
MILAGRES;4;BA;08/03/2021
MIRANGABA;2;BA;08/03/2021
MONTE SANTO;8;BA;08/03/2021
MORPARA;3;BA;08/03/2021
MORRO DO CHAPEU;16;BA;08/03/2021
MORTUGABA;7;BA;08/03/2021
MUCUGE;7;BA;08/03/2021
MUCURI;46;BA;08/03/2021
MULUNGU DO MORRO;1;BA;08/03/2021
MUNDO NOVO;5;BA;08/03/2021
MUNIZ FERREIRA;3;BA;08/03/2021
MUQUEM DO SAO FRANCISCO;4;BA;08/03/2021
MURITIBA;32;BA;08/03/2021
MUTUIPE;6;BA;08/03/2021
NAZARE;39;BA;08/03/2021
NILO PECANHA;8;BA;08/03/2021
NORDESTINA;14;BA;08/03/2021
NOVA CANAA;4;BA;08/03/2021
NOVA FATIMA;8;BA;08/03/2021
NOVA IBIA;3;BA;08/03/2021
NOVA REDENCAO;3;BA;08/03/2021
NOVA SOURE;5;BA;08/03/2021
NOVA VICOSA;30;BA;08/03/2021
NOVO HORIZONTE;2;BA;08/03/2021
NOVO TRIUNFO;1;BA;08/03/2021
OLINDINA;15;BA;08/03/2021
OLIVEIRA DOS BREJINHOS;8;BA;08/03/2021
OURICANGAS;5;BA;08/03/2021
OUROLANDIA;12;BA;08/03/2021
PALMAS DE MONTE ALTO;23;BA;08/03/2021
PALMEIRAS;10;BA;08/03/2021
PARAMIRIM;9;BA;08/03/2021
PARATINGA;5;BA;08/03/2021
PARIPIRANGA;9;BA;08/03/2021
PAU BRASIL;3;BA;08/03/2021
PAULO AFONSO;220;BA;08/03/2021
PE DE SERRA;8;BA;08/03/2021
PEDRAO;2;BA;08/03/2021
PEDRO ALEXANDRE;2;BA;08/03/2021
PIATA;11;BA;08/03/2021
PILAO ARCADO;15;BA;08/03/2021
PINDAI;4;BA;08/03/2021
PINDOBACU;4;BA;08/03/2021
PINTADAS;2;BA;08/03/2021
PIRITIBA;13;BA;08/03/2021
PLANALTO;6;BA;08/03/2021
POCOES;40;BA;08/03/2021
POJUCA;104;BA;08/03/2021
PONTO NOVO;6;BA;08/03/2021
PORTO SEGURO;147;BA;08/03/2021
POTIRAGUA;5;BA;08/03/2021
PRADO;11;BA;08/03/2021
PRESIDENTE DUTRA;15;BA;08/03/2021
PRESIDENTE JANIO QUADROS;2;BA;08/03/2021
PRESIDENTE TANCREDO NEVES;22;BA;08/03/2021
QUEIMADAS;4;BA;08/03/2021
QUIJINGUE;6;BA;08/03/2021
QUIXABEIRA;2;BA;08/03/2021
RAFAEL JAMBEIRO;2;BA;08/03/2021
REMANSO;11;BA;08/03/2021
RETIROLANDIA;6;BA;08/03/2021
RIACHAO DAS NEVES;12;BA;08/03/2021
RIACHAO DO JACUIPE;41;BA;08/03/2021
RIACHO DE SANTANA;6;BA;08/03/2021
RIBEIRA DO AMPARO;4;BA;08/03/2021
RIBEIRA DO POMBAL;50;BA;08/03/2021
RIO DE CONTAS;8;BA;08/03/2021
RIO DO ANTONIO;7;BA;08/03/2021
RIO DO PIRES;1;BA;08/03/2021
RIO REAL;13;BA;08/03/2021
RODELAS;2;BA;08/03/2021
RUY BARBOSA;17;BA;08/03/2021
SALINAS DA MARGARIDA;9;BA;08/03/2021
SALVADOR;5717;BA;08/03/2021
SANTA BARBARA;9;BA;08/03/2021
SANTA BRIGIDA;4;BA;08/03/2021
SANTA CRUZ CABRALIA;29;BA;08/03/2021
SANTA CRUZ DA VITORIA;2;BA;08/03/2021
SANTA INES;6;BA;08/03/2021
SANTA LUZIA;2;BA;08/03/2021
SANTA MARIA DA VITORIA;31;BA;08/03/2021
SANTA RITA DE CASSIA;8;BA;08/03/2021
SANTA TERESINHA;2;BA;08/03/2021
SANTALUZ;15;BA;08/03/2021
SANTANA;15;BA;08/03/2021
SANTANOPOLIS;1;BA;08/03/2021
SANTO AMARO;59;BA;08/03/2021
SANTO ANTONIO DE JESUS;119;BA;08/03/2021
SANTO ESTEVAO;54;BA;08/03/2021
SAO DESIDERIO;28;BA;08/03/2021
SAO DOMINGOS;2;BA;08/03/2021
SAO FELIPE;9;BA;08/03/2021
SAO FELIX;6;BA;08/03/2021
SAO FELIX DO CORIBE;11;BA;08/03/2021
SAO FRANCISCO DO CONDE;101;BA;08/03/2021
SAO GABRIEL;2;BA;08/03/2021
SAO GONCALO DOS CAMPOS;25;BA;08/03/2021
SAO JOSE DA VITORIA;3;BA;08/03/2021
SAO JOSE DO JACUIPE;3;BA;08/03/2021
SAO MIGUEL DAS MATAS;4;BA;08/03/2021
SAO SEBASTIAO DO PASSE;69;BA;08/03/2021
SAPEACU;5;BA;08/03/2021
SATIRO DIAS;2;BA;08/03/2021
SAUBARA;6;BA;08/03/2021
SAUDE;9;BA;08/03/2021
SEABRA;23;BA;08/03/2021
SEBASTIAO LARANJEIRAS;2;BA;08/03/2021
SENHOR DO BONFIM;70;BA;08/03/2021
SENTO SE;9;BA;08/03/2021
SERRA DO RAMALHO;9;BA;08/03/2021
SERRA DOURADA;3;BA;08/03/2021
SERRA PRETA;2;BA;08/03/2021
SERRINHA;117;BA;08/03/2021
SERROLANDIA;14;BA;08/03/2021
SIMOES FILHO;209;BA;08/03/2021
SITIO DO MATO;2;BA;08/03/2021
SITIO DO QUINTO;5;BA;08/03/2021
SOBRADINHO;34;BA;08/03/2021
SOUTO SOARES;7;BA;08/03/2021
TABOCAS DO BREJO VELHO;11;BA;08/03/2021
TANHACU;13;BA;08/03/2021
TANQUE NOVO;6;BA;08/03/2021
TANQUINHO;8;BA;08/03/2021
TAPEROA;4;BA;08/03/2021
TAPIRAMUTA;2;BA;08/03/2021
TEIXEIRA DE FREITAS;185;BA;08/03/2021
TEODORO SAMPAIO;3;BA;08/03/2021
TEOFILANDIA;45;BA;08/03/2021
TEOLANDIA;12;BA;08/03/2021
TERRA NOVA;6;BA;08/03/2021
TREMEDAL;6;BA;08/03/2021
TUCANO;31;BA;08/03/2021
UAUA;6;BA;08/03/2021
UBAIRA;2;BA;08/03/2021
UBAITABA;8;BA;08/03/2021
UBATA;29;BA;08/03/2021
UIBAI;11;BA;08/03/2021
UMBURANAS;14;BA;08/03/2021
UNA;11;BA;08/03/2021
URANDI;11;BA;08/03/2021
URUCUCA;4;BA;08/03/2021
UTINGA;4;BA;08/03/2021
VALENCA;88;BA;08/03/2021
VALENTE;3;BA;08/03/2021
VARZEA DA ROCA;4;BA;08/03/2021
VARZEA DO POCO;5;BA;08/03/2021
VARZEA NOVA;8;BA;08/03/2021
VERA CRUZ;52;BA;08/03/2021
VEREDA;1;BA;08/03/2021
VITORIA DA CONQUISTA;366;BA;08/03/2021
WAGNER;1;BA;08/03/2021
WANDERLEY;7;BA;08/03/2021
WENCESLAU GUIMARAES;4;BA;08/03/2021
XIQUE-XIQUE;30;BA;08/03/2021
AMPARO DE SAO FRANCISCO;3;SE;08/03/2021
AQUIDABA;13;SE;08/03/2021
ARACAJU;1617;SE;08/03/2021
ARAUA;12;SE;08/03/2021
AREIA BRANCA;21;SE;08/03/2021
BARRA DOS COQUEIROS;66;SE;08/03/2021
BOQUIM;23;SE;08/03/2021
BREJO GRANDE;17;SE;08/03/2021
CAMPO DO BRITO;12;SE;08/03/2021
CANHOBA;3;SE;08/03/2021
CANINDE DE SAO FRANCISCO;17;SE;08/03/2021
CAPELA;34;SE;08/03/2021
CARIRA;28;SE;08/03/2021
CARMOPOLIS;31;SE;08/03/2021
CEDRO DE SAO JOAO;9;SE;08/03/2021
CRISTINAPOLIS;19;SE;08/03/2021
CUMBE;3;SE;08/03/2021
DIVINA PASTORA;3;SE;08/03/2021
ESTANCIA;87;SE;08/03/2021
FEIRA NOVA;1;SE;08/03/2021
FREI PAULO;13;SE;08/03/2021
GARARU;11;SE;08/03/2021
GENERAL MAYNARD;4;SE;08/03/2021
GRACCHO CARDOSO;12;SE;08/03/2021
ILHA DAS FLORES;3;SE;08/03/2021
INDIAROBA;14;SE;08/03/2021
ITABAIANA;116;SE;08/03/2021
ITABAIANINHA;38;SE;08/03/2021
ITABI;3;SE;08/03/2021
ITAPORANGA D'AJUDA;27;SE;08/03/2021
JAPARATUBA;23;SE;08/03/2021
JAPOATA;10;SE;08/03/2021
LAGARTO;108;SE;08/03/2021
LARANJEIRAS;19;SE;08/03/2021
MACAMBIRA;4;SE;08/03/2021
MALHADA DOS BOIS;3;SE;08/03/2021
MALHADOR;8;SE;08/03/2021
MARUIM;22;SE;08/03/2021
MOITA BONITA;12;SE;08/03/2021
MONTE ALEGRE DE SERGIPE;19;SE;08/03/2021
MURIBECA;3;SE;08/03/2021
NEOPOLIS;23;SE;08/03/2021
NOSSA SENHORA APARECIDA;2;SE;08/03/2021
NOSSA SENHORA DA GLORIA;58;SE;08/03/2021
NOSSA SENHORA DAS DORES;33;SE;08/03/2021
NOSSA SENHORA DE LOURDES;5;SE;08/03/2021
NOSSA SENHORA DO SOCORRO;232;SE;08/03/2021
PACATUBA;5;SE;08/03/2021
PEDRA MOLE;1;SE;08/03/2021
PEDRINHAS;13;SE;08/03/2021
PINHAO;5;SE;08/03/2021
PIRAMBU;8;SE;08/03/2021
POCO REDONDO;17;SE;08/03/2021
POCO VERDE;15;SE;08/03/2021
PORTO DA FOLHA;41;SE;08/03/2021
PROPRIA;55;SE;08/03/2021
RIACHAO DO DANTAS;8;SE;08/03/2021
RIACHUELO;7;SE;08/03/2021
RIBEIROPOLIS;15;SE;08/03/2021
ROSARIO DO CATETE;15;SE;08/03/2021
SALGADO;20;SE;08/03/2021
SANTA LUZIA DO ITANHY;9;SE;08/03/2021
SANTA ROSA DE LIMA;1;SE;08/03/2021
SANTANA DO SAO FRANCISCO;7;SE;08/03/2021
SANTO AMARO DAS BROTAS;10;SE;08/03/2021
SAO CRISTOVAO;163;SE;08/03/2021
SAO DOMINGOS;15;SE;08/03/2021
SAO FRANCISCO;2;SE;08/03/2021
SIMAO DIAS;26;SE;08/03/2021
SIRIRI;6;SE;08/03/2021
TELHA;1;SE;08/03/2021
TOBIAS BARRETO;46;SE;08/03/2021
TOMAR DO GERU;10;SE;08/03/2021
UMBAUBA;9;SE;08/03/2021
AGUA BRANCA;8;AL;08/03/2021
ANADIA;9;AL;08/03/2021
ARAPIRACA;265;AL;08/03/2021
ATALAIA;23;AL;08/03/2021
BARRA DE SANTO ANTONIO;6;AL;08/03/2021
BARRA DE SAO MIGUEL;6;AL;08/03/2021
BATALHA;21;AL;08/03/2021
BELO MONTE;1;AL;08/03/2021
BOCA DA MATA;17;AL;08/03/2021
BRANQUINHA;1;AL;08/03/2021
CACIMBINHAS;1;AL;08/03/2021
CAJUEIRO;10;AL;08/03/2021
CAMPESTRE;2;AL;08/03/2021
CAMPO ALEGRE;29;AL;08/03/2021
CAMPO GRANDE;1;AL;08/03/2021
CANAPI;10;AL;08/03/2021
CAPELA;7;AL;08/03/2021
CARNEIROS;4;AL;08/03/2021
CHA PRETA;1;AL;08/03/2021
COITE DO NOIA;1;AL;08/03/2021
COLONIA LEOPOLDINA;8;AL;08/03/2021
COQUEIRO SECO;7;AL;08/03/2021
CORURIPE;41;AL;08/03/2021
CRAIBAS;5;AL;08/03/2021
DELMIRO GOUVEIA;70;AL;08/03/2021
DOIS RIACHOS;6;AL;08/03/2021
ESTRELA DE ALAGOAS;3;AL;08/03/2021
FEIRA GRANDE;10;AL;08/03/2021
FLEXEIRAS;3;AL;08/03/2021
GIRAU DO PONCIANO;23;AL;08/03/2021
IBATEGUARA;8;AL;08/03/2021
IGACI;12;AL;08/03/2021
IGREJA NOVA;9;AL;08/03/2021
INHAPI;3;AL;08/03/2021
JACUIPE;3;AL;08/03/2021
JAPARATINGA;5;AL;08/03/2021
JARAMATAIA;4;AL;08/03/2021
JEQUIA DA PRAIA;5;AL;08/03/2021
JOAQUIM GOMES;3;AL;08/03/2021
JUNQUEIRO;22;AL;08/03/2021
LAGOA DA CANOA;12;AL;08/03/2021
LIMOEIRO DE ANADIA;22;AL;08/03/2021
MACEIO;1732;AL;08/03/2021
MAJOR ISIDORO;4;AL;08/03/2021
MAR VERMELHO;4;AL;08/03/2021
MARAGOGI;16;AL;08/03/2021
MARAVILHA;5;AL;08/03/2021
MARECHAL DEODORO;115;AL;08/03/2021
MARIBONDO;2;AL;08/03/2021
MATA GRANDE;35;AL;08/03/2021
MATRIZ DE CAMARAGIBE;17;AL;08/03/2021
MESSIAS;7;AL;08/03/2021
MINADOR DO NEGRAO;1;AL;08/03/2021
MONTEIROPOLIS;1;AL;08/03/2021
MURICI;28;AL;08/03/2021
NOVO LINO;4;AL;08/03/2021
OLHO D'AGUA DAS FLORES;14;AL;08/03/2021
OLHO D'AGUA DO CASADO;1;AL;08/03/2021
OLIVENCA;4;AL;08/03/2021
OURO BRANCO;3;AL;08/03/2021
PALESTINA;5;AL;08/03/2021
PALMEIRA DOS INDIOS;64;AL;08/03/2021
PAO DE ACUCAR;20;AL;08/03/2021
PARICONHA;9;AL;08/03/2021
PARIPUEIRA;8;AL;08/03/2021
PASSO DE CAMARAGIBE;2;AL;08/03/2021
PAULO JACINTO;2;AL;08/03/2021
PENEDO;80;AL;08/03/2021
PIACABUCU;14;AL;08/03/2021
PILAR;34;AL;08/03/2021
PIRANHAS;21;AL;08/03/2021
POCO DAS TRINCHEIRAS;1;AL;08/03/2021
PORTO CALVO;22;AL;08/03/2021
PORTO DE PEDRAS;1;AL;08/03/2021
PORTO REAL DO COLEGIO;3;AL;08/03/2021
QUEBRANGULO;1;AL;08/03/2021
RIO LARGO;81;AL;08/03/2021
ROTEIRO;3;AL;08/03/2021
SANTA LUZIA DO NORTE;8;AL;08/03/2021
SANTANA DO IPANEMA;24;AL;08/03/2021
SANTANA DO MUNDAU;6;AL;08/03/2021
SAO BRAS;1;AL;08/03/2021
SAO JOSE DA LAJE;18;AL;08/03/2021
SAO JOSE DA TAPERA;13;AL;08/03/2021
SAO LUIS DO QUITUNDE;37;AL;08/03/2021
SAO MIGUEL DOS CAMPOS;74;AL;08/03/2021
SAO MIGUEL DOS MILAGRES;5;AL;08/03/2021
SAO SEBASTIAO;16;AL;08/03/2021
SATUBA;20;AL;08/03/2021
SENADOR RUI PALMEIRA;6;AL;08/03/2021
TANQUE D'ARCA;1;AL;08/03/2021
TAQUARANA;6;AL;08/03/2021
TEOTONIO VILELA;41;AL;08/03/2021
TRAIPU;9;AL;08/03/2021
UNIAO DOS PALMARES;29;AL;08/03/2021
VICOSA;16;AL;08/03/2021
AGUA BRANCA;2;PB;08/03/2021
ALAGOA GRANDE;18;PB;08/03/2021
ALAGOA NOVA;3;PB;08/03/2021
ALAGOINHA;5;PB;08/03/2021
ALCANTIL;1;PB;08/03/2021
ALHANDRA;13;PB;08/03/2021
APARECIDA;3;PB;08/03/2021
ARACAGI;1;PB;08/03/2021
ARARA;4;PB;08/03/2021
ARARUNA;15;PB;08/03/2021
AREIA;27;PB;08/03/2021
AREIA DE BARAUNAS;2;PB;08/03/2021
AREIAL;8;PB;08/03/2021
AROEIRAS;2;PB;08/03/2021
BAIA DA TRAICAO;5;PB;08/03/2021
BANANEIRAS;14;PB;08/03/2021
BARAUNA;2;PB;08/03/2021
BARRA DE SANTA ROSA;5;PB;08/03/2021
BARRA DE SANTANA;6;PB;08/03/2021
BARRA DE SAO MIGUEL;1;PB;08/03/2021
BAYEUX;71;PB;08/03/2021
BELEM;16;PB;08/03/2021
BELEM DO BREJO DO CRUZ;2;PB;08/03/2021
BOA VENTURA;3;PB;08/03/2021
BOA VISTA;1;PB;08/03/2021
BOM JESUS;5;PB;08/03/2021
BOM SUCESSO;6;PB;08/03/2021
BONITO DE SANTA FE;3;PB;08/03/2021
BOQUEIRAO;4;PB;08/03/2021
BORBOREMA;3;PB;08/03/2021
BREJO DO CRUZ;8;PB;08/03/2021
BREJO DOS SANTOS;2;PB;08/03/2021
CAAPORA;13;PB;08/03/2021
CABACEIRAS;3;PB;08/03/2021
CABEDELO;157;PB;08/03/2021
CACHOEIRA DOS INDIOS;4;PB;08/03/2021
CACIMBA DE DENTRO;13;PB;08/03/2021
CACIMBAS;2;PB;08/03/2021
CAICARA;6;PB;08/03/2021
CAJAZEIRAS;101;PB;08/03/2021
CALDAS BRANDAO;1;PB;08/03/2021
CAMPINA GRANDE;580;PB;08/03/2021
CAMPO DE SANTANA;2;PB;08/03/2021
CAPIM;2;PB;08/03/2021
CARAUBAS;1;PB;08/03/2021
CASSERENGUE;2;PB;08/03/2021
CATINGUEIRA;6;PB;08/03/2021
CATOLE DO ROCHA;25;PB;08/03/2021
CONCEICAO;15;PB;08/03/2021
CONDADO;7;PB;08/03/2021
CONDE;13;PB;08/03/2021
COREMAS;7;PB;08/03/2021
CRUZ DO ESPIRITO SANTO;6;PB;08/03/2021
CUBATI;7;PB;08/03/2021
CUITE;13;PB;08/03/2021
CUITEGI;2;PB;08/03/2021
CURRAL DE CIMA;1;PB;08/03/2021
DAMIAO;6;PB;08/03/2021
DIAMANTE;2;PB;08/03/2021
DONA INES;6;PB;08/03/2021
DUAS ESTRADAS;1;PB;08/03/2021
EMAS;1;PB;08/03/2021
ESPERANCA;41;PB;08/03/2021
FAGUNDES;3;PB;08/03/2021
